"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","geneID"
"GO:0071900","regulation of protein serine/threonine kinase activity","74/3634","267/18888",0.000451935343516997,0.00838024914432557,0.00673491652012992,74,"DNAJA1/ATP2B4/HRAS/HEG1/HEXIM1/BCCIP/ACTB/TRIB1/RPS3/INSR/GTPBP4/SLC8A2/EGF/EGFR/PKIA/TCIM/CDC37/PLK1/CCNA2/TFAP4/CCNB2/ROBO1/CDKN1B/CCNG2/CDC25C/HMGA2/SPRY2/DAB2IP/MAP3K12/NR2F2/PAK1/PPP2CA/PSRC1/DUSP16/SLC8A1/MAP3K4/IPO5/CDKN3/DRD4/CALM3/CCNI/DIPK2A/SPRY4/IRAK1/CCNG1/PRKAR2B/BLM/DDX3X/SNCA/CCNF/EZH2/GTF2H1/CDC25A/SLC8A3/ADRB2/RALB/CCNT2/NTF3/GBA1/LRP6/NTRK3/CAB39/PTPRJ/PRKAR1B/CCND2/LRP5/SPRY1/CDKN1A/PIH1D1/EDN1/CCND3/MAPK8IP1/PDCD4/TENM1"
"GO:0007004","telomere maintenance via telomerase","26/3634","71/18888",0.000455693991377919,0.00840009366407262,0.00675086487459728,26,"PIF1/HSP90AA1/DKC1/CCT2/SMG5/CCT5/NEK7/CCT3/NAT10/GAR1/TCP1/NEK2/HNRNPU/GNL3L/CCT6A/PINX1/AURKB/TNKS2/MAP3K4/NOP10/STN1/XRN1/TNKS/RAD50/TNKS1BP1/TELO2"
"GO:1901880","negative regulation of protein depolymerization","26/3634","71/18888",0.000455693991377919,0.00840009366407262,0.00675086487459728,26,"ADD3/NAV3/MAP1B/GSN/ARHGEF2/TMOD2/TPX2/LIMA1/PLEKHH2/CKAP2/MID1/STMN2/DIAPH3/CLASP2/CAPG/FGF13/SPTBN2/TTBK2/WASHC2C/CLASP1/SPTBN1/BMERB1/CAPZA1/CARMIL2/SPTAN1/CAPZB"
"GO:0051235","maintenance of location","90/3634","337/18888",0.000461614163789393,0.00848419679270563,0.00681845565151453,90,"HSPA5/CALR/HSP90B1/SORL1/HK2/SQLE/PLCD1/NBL1/GSN/DBN1/NRIP1/FLNA/PPARA/HNRNPU/MORC3/TMEM38B/HTR2C/EHD1/TMED2/LETM1/ASPM/SLC25A23/CAMK2D/CIZ1/RYR3/PLCB1/SPOUT1/ATP1A2/AKAP9/PLIN2/ANK3/FBN1/BAX/SUN1/HEXB/SLC8A1/SUN2/ABCA1/SELENON/PRKACA/NPC1/JPH4/CALM3/GSTO1/STAT5B/FKBP1B/TAF8/PARK7/SREBF2/CDS2/TRPC1/ALKBH7/PLIN3/HEXA/YWHAB/LDAF1/SNCA/TTC39B/PLIN5/CORO1A/PLCG1/PLCH2/F2R/DZIP1/ABCG1/GBA1/VPS13A/VPS13C/TSPO/ARHGAP21/DIAPH1/PSEN1/DDIT3/NR5A1/PLCH1/FTL/DRD2/BBS4/SOAT1/TMSB15A/ANXA6/PKD2/FBN2/PINK1/GAA/CHERP/RNF213/KDELR2/ACACB/NOS1"
"GO:0009144","purine nucleoside triphosphate metabolic process","70/3634","250/18888",0.000464195974701875,0.00850662946015254,0.0068364840108123,70,"HSPA8/NME1/BEND3/SLC25A13/HK2/TIGAR/PKM/ENO3/IMPDH1/ENTPD7/INSR/PPARA/ENO1/GTPBP1/ACTN3/NDUFB2/NME6/ATP6V1A/ZBTB20/ATP1A2/NUDT16/IMPDH2/ITPA/NDUFB8/COL6A1/PPARGC1A/EIF6/PPP2CA/AK2/ADA/TPI1/ATP5MK/SPHK2/PRKACA/ATP5PF/HSPA1B/NDUFS6/STAT3/ATP5F1E/NME5/HDAC4/UCP2/SAMHD1/NADK/PID1/GNAI3/PGM1/NDUFB10/ATP6V1B1/NDUFA7/TSPO/ATP5MF/PSEN1/ATP5ME/SDHC/NDUFS4/NDUFB5/ATP5MC1/NUDT15/ATP5MC3/NME7/RAN/ATP5MC2/TAFAZZIN/PINK1/ATPSCKMT/PRKAG1/CLPX/MLST8/ND6"
"GO:0043010","camera-type eye development","92/3634","346/18888",0.000470311677825845,0.00858955995476567,0.00690313238230741,92,"ATP2B4/FOXE3/NTRK2/NOTCH1/TDRD7/WNT7B/SPRED1/TENM3/DLL4/MAN2A1/NECTIN1/HIPK2/NR2E1/GLI3/MAF/SIX3/CDON/PRICKLE1/IFT140/CASP2/BARHL2/WNT2B/SOX9/EGFR/ARHGAP35/SOX1/MERTK/RARG/LPCAT1/FAT3/SLC7A11/CRB2/VIM/ATF4/NES/CDKN1B/NFIA/EPHB2/CLN8/NEUROD1/SCAPER/SOX11/FBN1/SPRY2/BAX/LAMA1/KDM5B/BMPR1B/RAX/PROM1/SKI/BCAR3/VSX1/PTPRM/DIO3/DCX/GPM6A/EPHB1/STAT3/SP3/LHX2/FAT1/EFEMP1/CITED2/RDH10/SLITRK6/HDAC1/FJX1/LHX1/MFSD2A/RPL24/MAB21L1/NHS/FGF10/TUB/TFAP2A/MAB21L2/COL4A1/SPRED3/PSEN1/FZD5/DRD2/LRP5/SLC1A1/BBS4/SPRY1/ABI2/AHI1/FBN2/DLL1/VAX2/LARGE1"
"GO:1901605","alpha-amino acid metabolic process","62/3634","216/18888",0.000471470485595235,0.00858955995476567,0.00690313238230741,62,"LOC102724560/ATP2B4/MTHFD1/SLC25A13/DDAH1/ODC1/PFAS/CRTAP/GCAT/SERINC5/HIBADH/GMPS/DHFR2/NAT8L/GSTZ1/DLST/DHFR/EGLN3/GLYATL1/SLC25A12/ALDH18A1/PYCR1/CPS1/SLC7A11/GLUL/P4HA1/QDPR/ATF4/ADSS1/GART/ACADSB/MSRA/SARDH/PLOD2/HMGCL/ARG2/HSD17B10/HMGCLL1/GFPT2/ADI1/SLC38A1/PARK7/P4HTM/ICMT/CDO1/SDSL/NOS2/SEPHS1/UCP2/KYAT1/SMS/P4HB/GLS/RIMKLB/ASS1/MCCC1/CTPS2/THAP4/AGMAT/SLC39A8/MPST/NOS1"
"GO:0000075","cell cycle checkpoint signaling","56/3634","191/18888",0.000489300468568565,0.00888848438396792,0.00714336761181342,56,"RHNO1/CDK1/SPC24/KNTC1/BRCC3/PRPF19/INTS3/USP28/NUF2/NABP2/CUL4A/INCENP/CASP2/TRIAP1/NAE1/NSUN2/MAD2L1/ABRAXAS1/PLK1/BUB1/RPS27L/TTK/ZW10/CDKN1B/PLK2/NABP1/AURKB/KNL1/NOP53/BUB3/CCNG1/MDC1/BLM/CHEK2/GTSE1/FANCD2/CLSPN/RPL26/DNA2/CLOCK/MBTPS1/ANAPC15/NDC80/RAD50/NBN/BIRC5/TICRR/CHMP4C/CDT1/CDKN1A/CDCA8/TP53BP1/TELO2/MAD2L2/BABAM1/SPC25"
"GO:0001885","endothelial cell development","24/3634","64/18888",0.000498210921681469,0.0089980348253974,0.0072314095142753,24,"MYADM/HEG1/F11R/ARHGEF26/MSN/RAPGEF1/MARVELD2/PPP1R16B/PLCB1/VCL/S1PR3/EDNRB/TJP3/F2RL1/TJP2/FASN/CLDN1/COL18A1/ROCK2/MET/MYD88/PTPRS/VEZF1/CLDN3"
"GO:2000179","positive regulation of neural precursor cell proliferation","24/3634","64/18888",0.000498210921681469,0.0089980348253974,0.0072314095142753,24,"NOTCH1/HAPLN4/DLL4/NR2E1/GLI3/CDON/FLNA/EGF/ASPM/HAPLN3/NES/LHX5/DMRTA2/ADGRG1/LHX2/LHX1/ID4/GNG5/DRD2/VEGFC/ITGB1/FZD3/MDK/FZD9"
"GO:0072088","nephron epithelium morphogenesis","28/3634","79/18888",0.000519033076400331,0.00934708269286935,0.00751192721827993,28,"MYC/CTNNBIP1/IRX1/ADAMTS16/FMN1/GLI3/BCL2/FGF8/WNT2B/SOX9/SIX4/LAMA5/MAGED1/HS2ST1/EYA1/LGR4/SMAD4/GPC3/GZF1/SALL1/KLHL3/STAT1/LHX1/GREB1L/HS3ST3A1/PKD2/AHI1/WNT4"
"GO:0098781","ncRNA transcription","45/3634","146/18888",0.000525030311905109,0.0094279149973995,0.00757688934694275,45,"MYC/NFATC4/NIFK/GNL3/NCL/RPAP2/POLR1B/GTF3C4/SNAPC3/DDX5/POLR1G/GTF3A/NGFR/GTF3C6/ZNF512B/PPARA/SOX9/EGFR/TCOF1/POLR3B/POLR2L/NOL11/PWP1/FOXA1/EGR1/SMAD4/NOP53/SREBF2/CELF3/STAT3/FOS/POLR1F/ELL2/GTF3C3/SNAPC4/FOXO3/POLR2F/POLR2E/GTF2H5/PIH1D1/JUN/SMAD6/ICE1/NFATC3/GTF3C2"
"GO:1990778","protein localization to cell periphery","94/3634","356/18888",0.000528865588854904,0.00946957325144497,0.00761036864553384,94,"ATP2B4/CACNG7/HRAS/EIF4G1/SORL1/MYADM/MMP14/LIN7A/RAB34/ACTB/NUMA1/F11R/SORBS1/GRIP2/EFR3B/ITGA3/FLNA/CLSTN1/BCL2L1/FCHO2/PIK3R1/PIGW/EGFR/EHD1/TMED2/PLK1/LAMA5/CLIP3/TMBIM1/SEC16A/TSPAN5/EHD2/ARHGAP44/NETO2/EPHB2/EPHA3/OPTN/ERRFI1/ANK3/PACS1/DAB2/DLG4/RACK1/CLASP2/AP2M1/FGF13/ERBB4/GAS6/PACS2/RABEP1/ARF6/SCARB2/KCNB1/ARL6IP5/ROCK2/SCRIB/EMP2/CD81/GPC6/PRKCI/SNCA/EPB41/PPIL2/TMEM59/PLS1/PID1/SPTBN1/KRT18/LRP6/TUB/ATP2C2/ABCA2/KCNB2/TMEM88/DENND4C/SCN3B/JUP/PIP5K1A/SLC1A1/LYPD1/NSF/ATP1B3/RAB3B/ITGB1BP1/RAB3A/ITGB1/NUBP1/PIAS1/FLOT1/APPL1/EPB41L2/RAB8A/VPS35/LARGE1"
"GO:0051293","establishment of spindle localization","22/3634","57/18888",0.000531426523893554,0.00948824099374519,0.00762537126465006,22,"CENPA/KPNB1/NUSAP1/NUMA1/MAD2L1/PLK1/UBXN2B/ZW10/CFL1/SPRY2/CLASP2/MAP4/DCTN1/CLASP1/NDC80/FGF10/SPAG5/KIF25/SPRY1/SPIRE1/ITGB1/NDE1"
"GO:0045740","positive regulation of DNA replication","18/3634","43/18888",0.000536267986897422,0.0095313437363204,0.00766001144873448,18,"DHX9/CDK1/SSBP1/KAT7/INO80/EGFR/CIZ1/CDKN1B/BRPF3/WIZ/ENDOG/STN1/CDC25A/WEE1/DNA2/CDT1/CDKN1A/GLI2"
"GO:0017145","stem cell division","15/3634","33/18888",0.000540740827381918,0.0095313437363204,0.00766001144873448,15,"GNL3/WWTR1/SFRP2/NOTCH1/ZBTB16/ZFP36L2/NCOA3/LBH/ETV5/TIAL1/CDK2AP2/SMYD5/FUT9/FUT10/FZD7"
"GO:0043393","regulation of protein binding","41/3634","130/18888",0.0005424330735555,0.0095313437363204,0.00766001144873448,41,"CTNNBIP1/TTBK1/HDAC5/ACTB/TCF7L2/HIPK2/IFIT1/AURKA/PLK1/GNL3L/NES/AURKB/USP9X/STK3/DAB2/RACK1/BAX/GTF2F1/PPP2CA/DACT1/ANXA2/VTN/PRKACA/PARK7/GREM2/RIPK2/TTBK2/EPB41/ATP2A3/HDAC4/ADRB2/RALB/CRK/IDE/PSEN1/NVL/PRMT7/CDKN1A/RAN/ITGB1BP1/FLOT1"
"GO:0000956","nuclear-transcribed mRNA catabolic process","40/3634","126/18888",0.000543833215676181,0.0095313437363204,0.00766001144873448,40,"DHX9/IGF2BP1/NBAS/SMG5/DDX5/NCBP1/SAMD4A/ETF1/ZFP36L2/DHX34/MRTO4/RBM8A/HNRNPU/SYNCRIP/ZFP36L1/CNOT6L/SSB/PNRC1/TENT2/HNRNPD/SKIC3/PAN3/TNRC6B/CNOT8/NCBP2/EIF3E/HNRNPAB/XRN1/BTG2/PAN2/DCPS/PELO/EIF4A3/CNOT7/CAPRIN1/GSPT1/TNKS1BP1/SAMD4B/EXOSC4/EXOSC3"
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","29/3634","83/18888",0.000545711520696849,0.0095313437363204,0.00766001144873448,29,"MYC/MYBBP1A/DDX5/HIPK2/PERP/BCL2/USP28/TRIAP1/EIF5A/AEN/RPS27L/RPS7/IFI16/HNRNPK/BAX/E2F2/PHLDA3/MARCHF7/TAF9/CHEK2/CD74/RPL26/FHIT/RRN3/STK11/SHISA5/CDKN1A/TMEM109/RRM2B"
"GO:0043457","regulation of cellular respiration","20/3634","50/18888",0.000547567995093459,0.0095313437363204,0.00766001144873448,20,"PRDM16/TRPV4/ACTN3/SLC25A23/PPARGC1A/NOP53/PARK7/PRELID1/SLC25A33/NOS2/SNCA/OPN3/UQCC2/IDE/ABCD1/PNPT1/PINK1/COX7A2L/PPIF/CHCHD4"
"GO:0051985","negative regulation of chromosome segregation","20/3634","50/18888",0.000547567995093459,0.0095313437363204,0.00766001144873448,20,"SPC24/KNTC1/NUF2/INCENP/MAD2L1/PLK1/BUB1/TTK/ZW10/RAD21/AURKB/KNL1/FBXO5/BUB3/ANAPC15/NDC80/BIRC5/CDCA8/MAD2L2/SPC25"
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","20/3634","50/18888",0.000547567995093459,0.0095313437363204,0.00766001144873448,20,"SPC24/KNTC1/NUF2/INCENP/MAD2L1/PLK1/BUB1/TTK/ZW10/RAD21/AURKB/KNL1/FBXO5/BUB3/ANAPC15/NDC80/BIRC5/CDCA8/MAD2L2/SPC25"
"GO:1905819","negative regulation of chromosome separation","20/3634","50/18888",0.000547567995093459,0.0095313437363204,0.00766001144873448,20,"SPC24/KNTC1/NUF2/INCENP/MAD2L1/PLK1/BUB1/TTK/ZW10/RAD21/AURKB/KNL1/FBXO5/BUB3/ANAPC15/NDC80/BIRC5/CDCA8/MAD2L2/SPC25"
"GO:0001503","ossification","114/3634","446/18888",0.000556460009966453,0.00965921833966768,0.00776277984663727,114,"MRC2/DHX9/SOX2/MYBBP1A/CTNNBIP1/LOC102724560/DDX21/KLF10/PPP3CA/WWTR1/IFITM1/FZD1/LRP4/HSPE1/MMP14/SFRP2/NOTCH1/ZBTB16/CDK6/CCDC47/WNT7B/DDX5/FOSL2/MAPK11/MMP2/HDAC7/S1PR1/COL1A1/GLI3/BCL2/IGFBP5/HIRA/GTPBP4/PRICKLE1/ZMPSTE24/HNRNPU/XYLT1/NBR1/SOX9/TMEM38B/SUCO/EGFR/SYNCRIP/COL1A2/FGFR3/SEMA4D/RSL1D1/ACTN3/ALYREF/IARS1/CEBPA/LEF1/ATF4/PSMC2/ALPL/CCN2/COL6A1/TXLNG/SOX11/CCN1/TNC/ROR2/PLXNB1/TPM4/JUNB/CTHRC1/FASN/SUN1/BMPR1B/COL13A1/CTSK/SKI/LGR4/PTN/SLC8A1/SMAD4/EGR2/MAP2K6/PRKACA/FBXO5/GPC3/GABBR1/SCUBE3/PHB1/PDLIM7/SP3/IL6ST/ADAMTS7/RSPO2/MMP16/ADRB2/ATRAID/YAP1/LIMD1/EXT2/NAB2/THBS3/ATP6V1B1/ID4/SMOC1/TFAP2A/GDPD2/COL2A1/LRP5/CHRD/VEGFC/RXRB/GLI2/CHRDL1/FBN2/SMAD6/MDK/FZD9/WNT4"
"GO:0046777","protein autophosphorylation","56/3634","192/18888",0.000563400710416331,0.00972486272584222,0.0078155359703857,56,"CAMK4/NTRK2/PEAK1/INSR/TOM1L1/NEK2/WNK2/DAPK2/EGFR/AURKA/TYRO3/DAPK1/CAMK2D/MAK/EPHA7/ERRFI1/AURKB/MOB1B/MAP3K12/PAK1/PIM3/MEX3B/TNK1/ERBB4/CALM3/EPHB1/FER/STK16/STK17B/EPHA4/MVP/IRAK1/EPHB4/DDX3X/CHEK2/DAPK3/STK26/PRLR/CLK2/MELK/DYRK1A/RAD50/STK11/TNKS1BP1/NBN/PRKD2/MAP3K9/EIF2AK1/MAPKAPK3/ATP13A2/MAP3K3/STK39/VEGFC/UHMK1/PINK1/STK24"
"GO:0071897","DNA biosynthetic process","56/3634","192/18888",0.000563400710416331,0.00972486272584222,0.0078155359703857,56,"MYC/PIF1/HSP90AA1/DNAJC2/DKC1/CCT2/ING5/SMG5/TEP1/CCT5/NEK7/CCT3/NAT10/TFDP1/POLE3/GAR1/KAT7/TCP1/NEK2/HNRNPU/POLG/SPHK1/HNRNPA2B1/CCNA2/GNL3L/POLI/CCT6A/HNRNPD/PINX1/CCN2/AURKB/JADE1/TNKS2/POLD1/MAP3K4/PHB1/NOP10/POLL/STN1/XRN1/POLQ/ING4/TNKS/RAD50/CHTF8/TNKS1BP1/PRKD2/NVL/JADE2/CDKN1A/REV3L/TELO2/POLK/MAD2L2/RRM2B/POLD2"
"GO:0010952","positive regulation of peptidase activity","50/3634","167/18888",0.000564910412782961,0.00972486272584222,0.0078155359703857,50,"MYC/HSPE1/IFT57/TTBK1/PDCD5/GSN/DIABLO/PSME3/PERP/NGFR/RPS3/CASP2/PSME1/EGLN3/HSPD1/DAPK1/RPS27L/HIP1/IFI16/CYCS/ROBO1/DAP/MBP/RACK1/BAX/LGMN/HMGB1/CTSK/BCAP31/EPHA4/DDRGK1/PRELID1/GRIN2B/STAT3/UACA/RIPK2/ARL6IP5/ROCK2/DLC1/DDX3X/SNCA/ATP2A3/F2R/CARD8/PINK1/FAM162A/BCL2L13/ANP32B/AGER/CLDN3"
"GO:0000054","ribosomal subunit export from nucleus","9/3634","15/18888",0.000578455274898168,0.00982273644793112,0.00789419369719439,9,"SDAD1/LSG1/LTV1/EIF6/ABCE1/NUP88/NOP9/RAN/NPM1"
"GO:0001732","formation of cytoplasmic translation initiation complex","9/3634","15/18888",0.000578455274898168,0.00982273644793112,0.00789419369719439,9,"EIF3J/EIF3L/EIF5/EIF3B/EIF3C/EIF3M/EIF3E/EIF3A/EIF3F"
"GO:0033750","ribosome localization","9/3634","15/18888",0.000578455274898168,0.00982273644793112,0.00789419369719439,9,"SDAD1/LSG1/LTV1/EIF6/ABCE1/NUP88/NOP9/RAN/NPM1"
"GO:0051299","centrosome separation","9/3634","15/18888",0.000578455274898168,0.00982273644793112,0.00789419369719439,9,"NEK2/RANBP1/AURKA/UBXN2B/KIF3B/KIF11/KIF25/NDE1/CNTROB"
"GO:1904874","positive regulation of telomerase RNA localization to Cajal body","9/3634","15/18888",0.000578455274898168,0.00982273644793112,0.00789419369719439,9,"DKC1/CCT2/CCT5/CCT3/TCP1/CCT6A/RUVBL1/NOP10/SHQ1"
"GO:1903053","regulation of extracellular matrix organization","26/3634","72/18888",0.000584262503494856,0.00989446174617711,0.00795183683974885,26,"ANTXR1/NID1/LAMC1/AEBP1/NOTCH1/TGFBR3/LAMB1/SOX9/FSCN1/CFLAR/PHLDB2/COL6A1/HAS2/SLC2A10/CLASP2/LAMA1/SMAD4/PRDM5/LAMA2/TNXB/FAP/CLASP1/CARMIL2/MAD2L2/RIC1/PDPN"
"GO:0071709","membrane assembly","23/3634","61/18888",0.000591730689209388,0.00998626294003197,0.0080256142855518,23,"LRP4/IL1RAPL1/NRXN1/RCC1/PTPRD/UBXN2B/EPHB2/COL6A1/ANK3/CHMP4A/CHMP3/ANXA2/NLGN4X/CHMP1B/EMP2/MAFB/SPTBN1/NLGN1/DMKN/CHMP4B/CHMP4C/RFTN1/FLOT1"
"GO:0006260","DNA replication","76/3634","278/18888",0.00059287942882891,0.00998626294003197,0.0080256142855518,76,"PIF1/DHX9/DNAJC2/FAM111A/CDK2AP1/ING5/CDK1/GRWD1/SSBP1/BCL6/SUPT16H/TWNK/REPIN1/GTPBP4/POLE3/KAT7/SET/ZMPSTE24/NFRKB/INO80/EGFR/ZNF365/RMI2/POLG/FAM111B/CCNA2/CIZ1/POLI/CDKN1B/NFIA/JADE1/BRPF3/PPP2CA/MCM4/FEN1/RUVBL1/POLD1/SSRP1/WIZ/FBXO5/ENDOG/MCM7/NASP/MCM8/CENPS/POLL/STN1/TTF1/POLQ/BLM/GINS4/MCMBP/ACTR8/CDC25A/WEE1/DNA2/SAMHD1/ACTR5/CENPX/RTEL1/MMS22L/RAD50/CHTF8/NBN/JADE2/TICRR/CDT1/CDKN1A/GLI2/REV3L/POLK/RRM2B/METTL4/ZRANB3/POLD2/FBH1"
"GO:0009303","rRNA transcription","17/3634","40/18888",0.000616257441346089,0.010321945787256,0.008295390984831,17,"NIFK/NCL/POLR1B/GTF3C4/POLR1G/GTF3A/GTF3C6/TCOF1/NOL11/PWP1/NOP53/POLR1F/GTF3C3/POLR2E/GTF2H5/PIH1D1/GTF3C2"
"GO:0040001","establishment of mitotic spindle localization","17/3634","40/18888",0.000616257441346089,0.010321945787256,0.008295390984831,17,"CENPA/KPNB1/NUSAP1/NUMA1/MAD2L1/PLK1/UBXN2B/ZW10/SPRY2/CLASP2/DCTN1/CLASP1/NDC80/FGF10/SPRY1/ITGB1/NDE1"
"GO:0031333","negative regulation of protein-containing complex assembly","45/3634","147/18888",0.000617764078161906,0.010321945787256,0.008295390984831,45,"HSPA8/HSPA5/CTNNBIP1/ADD3/SORL1/MYADM/GSN/TMOD2/SLIT2/KANK1/CLU/SOX9/SSH3/CLIP3/RPL13A/STMN2/FKBP4/KIF14/TRAF3IP1/HMGB1/STMN1/CAPG/DACT1/NOP53/PARK7/CRBN/LMO4/SPTBN2/PRRT2/DDX3X/SNCA/WASHC2C/SPTBN1/CARD8/RIOK3/GBA1/DYRK1A/CAPZA1/CARMIL2/SPTAN1/BBS4/TMSB15A/EML2/CAPZB/VPS35"
"GO:0001657","ureteric bud development","33/3634","99/18888",0.000620042210633578,0.0103323833979979,0.00830377933174119,33,"MYC/CTNNBIP1/ADAMTS16/FMN1/SMAD2/GLI3/BCL2/FGF8/SDC4/SLIT2/WNT2B/SOX9/SIX4/LAMA5/MAGED1/SIM1/HS2ST1/RARB/EYA1/ARG2/LGR4/SMAD4/GPC3/GZF1/SALL1/FOXJ1/LHX1/GREB1L/SPRY1/HS3ST3A1/PKD2/SMAD6/WNT4"
"GO:0031103","axon regeneration","21/3634","54/18888",0.000627406222431705,0.0104197646206852,0.00837400459952144,21,"RGMA/MAP1B/MMP2/MAPK8IP3/BCL2/FLNA/DHFR/LRIG2/NEFL/TNC/PTN/FKBP1B/EPHA4/RTN4R/TSPO/PTPRS/RTN4RL1/CSPG5/CTNNA1/PUM2/STK24"
"GO:0030323","respiratory tube development","57/3634","197/18888",0.000628620781244729,0.0104197646206852,0.00837400459952144,57,"EIF4G1/MMP14/DPPA4/HS6ST1/SRSF6/NOTCH1/ADAMTS2/HEG1/WNT7B/MAN2A1/CCBE1/FOSL2/SMAD2/HIPK2/STK40/AIMP2/GLI3/IGFBP5/FGF8/ITGA3/WNT2B/SOX9/TMEM38B/LTA4H/EGFR/LAMA5/RPL13A/SLC7A11/CEBPA/ERRFI1/CCN2/COL6A1/SOX11/TNC/PTK7/SPRY2/LAMA1/FOXA1/ADA/ANXA2/SELENON/GPC3/SP3/FOXJ1/LOXL3/RDH10/RSPO2/YAP1/FGF10/AP3B1/HECA/CELSR1/SPRY1/GLI2/PPP1CA/RAB3A/PDPN"
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","101/3634","389/18888",0.000632270759767721,0.0104525396237791,0.0084003447364294,101,"DCAF13/WWTR1/FBXL20/UBE2H/RNF145/DTX4/UBE2C/TRIB1/PSMC1/ASB2/RAD23B/CUL4A/FBXW4/PRICKLE1/PSMC3/PSMD4/PSMA7/PSMD14/ADRM1/UBE2S/CLU/AURKA/PSMA4/PLK1/PSMD12/PSMC4/PSMC5/UBXN2B/CEBPA/CDC16/PSMC2/PSMD11/MAP1A/USP9X/KLHL42/DAB2/RACK1/KEAP1/KIF14/PCBP2/TBL1XR1/PSMD1/CUL1/ITCH/NOP53/ZNF418/SPSB4/PSMA5/PSMB8/PARK7/MARCHF6/HSPA1B/CRBN/DDRGK1/TAF9/FBXO2/PSMF1/PSMB7/FBXL19/FBXL18/HERC2/ZNRF2/NHLRC3/KCTD10/LTN1/FBXL16/CCNF/KLHL3/PJA2/PSMD2/ANAPC13/ASCC2/CLOCK/FHIT/PSMA6/UBE2A/ANAPC15/FBXO38/GBA1/ZNF598/TRIM38/VHL/KBTBD6/DESI1/FBXL4/TRIM2/PSEN1/DDIT3/PEX10/TRPC4AP/UBE2N/PSMB6/AKIRIN2/PSMD3/PIAS1/UBE4B/MAEA/PSMB10/FEM1A/USP5/ASCC3"
"GO:2001234","negative regulation of apoptotic signaling pathway","68/3634","244/18888",0.000637625915957661,0.0104808365748251,0.00842308601771917,68,"DNAJA1/FZD1/SFRP2/AATF/MEIS3/SLC25A6/PSME3/TCF7L2/TPT1/QARS1/ARHGEF2/BCL2/TRIAP1/BCL2L1/CLU/PHIP/ENO1/IFI6/PYCR1/TMBIM1/URI1/SLC25A5/ATF4/XBP1/CFLAR/ACKR3/MPV17L/TNFAIP3/RACK1/BAX/FAIM/EYA1/GRINA/CTTN/SLC35F6/PLAUR/SCRT2/PARK7/NOC2L/HSPA1B/MARCHF7/TAF9/PRELID1/HERPUD1/HMOX1/HYOU1/DDX3X/NME5/CD74/HDAC1/HMGB2/RRN3/YAP1/FGF10/PSEN1/EYA4/COL2A1/CTNNA1/PIH1D1/ACAA2/PINK1/PPIF/MAPK8IP2/UNC5B/RRM2B/FZD9/MAPK8IP1/WNT4"
"GO:0007026","negative regulation of microtubule depolymerization","13/3634","27/18888",0.000640691242052041,0.0104808365748251,0.00842308601771917,13,"NAV3/MAP1B/ARHGEF2/TPX2/CKAP2/MID1/STMN2/DIAPH3/CLASP2/FGF13/TTBK2/CLASP1/BMERB1"
"GO:0021801","cerebral cortex radial glia-guided migration","13/3634","27/18888",0.000640691242052041,0.0104808365748251,0.00842308601771917,13,"SRGAP2C/NR2E1/GLI3/RTN4/LAMB1/DAB2IP/SUN1/SUN2/ADGRG1/RELN/ZMIZ1/BMERB1/LRP8"
"GO:0022030","telencephalon glial cell migration","13/3634","27/18888",0.000640691242052041,0.0104808365748251,0.00842308601771917,13,"SRGAP2C/NR2E1/GLI3/RTN4/LAMB1/DAB2IP/SUN1/SUN2/ADGRG1/RELN/ZMIZ1/BMERB1/LRP8"
"GO:0030324","lung development","56/3634","193/18888",0.000647374920755581,0.0104994559206684,0.00843804974227609,56,"EIF4G1/MMP14/DPPA4/HS6ST1/SRSF6/NOTCH1/ADAMTS2/HEG1/WNT7B/MAN2A1/CCBE1/FOSL2/SMAD2/HIPK2/STK40/AIMP2/GLI3/IGFBP5/FGF8/ITGA3/WNT2B/SOX9/TMEM38B/LTA4H/EGFR/LAMA5/RPL13A/SLC7A11/CEBPA/ERRFI1/CCN2/COL6A1/SOX11/TNC/PTK7/SPRY2/LAMA1/FOXA1/ADA/ANXA2/SELENON/GPC3/SP3/FOXJ1/LOXL3/RDH10/RSPO2/YAP1/FGF10/AP3B1/CELSR1/SPRY1/GLI2/PPP1CA/RAB3A/PDPN"
"GO:0030166","proteoglycan biosynthetic process","24/3634","65/18888",0.000647433506814681,0.0104994559206684,0.00843804974227609,24,"HS6ST1/TCF7L2/HS3ST5/NDST1/DSE/XYLT1/HS3ST1/NDST4/CHST10/SLC2A10/HS2ST1/BMPR1B/DSEL/CHST14/CHPF2/MUSTN1/CHST7/EXT2/B3GAT2/CHST15/HS3ST3A1/CHST8/CHST12/UST"
"GO:0044091","membrane biogenesis","24/3634","65/18888",0.000647433506814681,0.0104994559206684,0.00843804974227609,24,"LRP4/IL1RAPL1/NRXN1/RCC1/PTPRD/CLIP3/UBXN2B/EPHB2/COL6A1/ANK3/CHMP4A/CHMP3/ANXA2/NLGN4X/CHMP1B/EMP2/MAFB/SPTBN1/NLGN1/DMKN/CHMP4B/CHMP4C/RFTN1/FLOT1"
